Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
NSGAII-Std,RWA1,EP,26,0.007277280406601698
NSGAII-Std,RWA1,EP,27,0.007105864621991129
NSGAII-Std,RWA1,EP,28,0.008555925795390551
NSGAII-Std,RWA1,EP,29,0.011665323087657858
NSGAII-Std,RWA2,EP,0,0.042223334422232806
NSGAII-Std,RWA2,EP,1,0.04799527952897559
NSGAII-Std,RWA2,EP,2,0.0453683033903694
NSGAII-Std,RWA2,EP,3,0.05749424307590313
NSGAII-Std,RWA2,EP,4,0.06749653468694097
NSGAII-Std,RWA2,EP,5,0.05477603063750325
NSGAII-Std,RWA2,EP,6,0.051604559139823314
NSGAII-Std,RWA2,EP,7,0.05068105388354476
NSGAII-Std,RWA2,EP,8,0.04501626812663473
NSGAII-Std,RWA2,EP,9,0.049271894188997994
NSGAII-Std,RWA2,EP,10,0.05768912905071471
NSGAII-Std,RWA2,EP,11,0.03697305653056643
NSGAII-Std,RWA2,EP,12,0.04755757098554009
NSGAII-Std,RWA2,EP,13,0.047431833618247446
NSGAII-Std,RWA2,EP,14,0.0386619760474326
NSGAII-Std,RWA2,EP,15,0.04462909144779803
NSGAII-Std,RWA2,EP,16,0.052077493631972865
NSGAII-Std,RWA2,EP,17,0.03926734588661607
NSGAII-Std,RWA2,EP,18,0.06267762680705946
NSGAII-Std,RWA2,EP,19,0.05118574011008026
NSGAII-Std,RWA2,EP,20,0.05768755969015122
NSGAII-Std,RWA2,EP,21,0.04087096661667558
NSGAII-Std,RWA2,EP,22,0.1739666959827147
NSGAII-Std,RWA2,EP,23,0.05765710488346961
NSGAII-Std,RWA2,EP,24,0.05806678961531486
NSGAII-Std,RWA2,EP,25,0.05793056217185994
NSGAII-Std,RWA2,EP,26,0.07981907650392783
NSGAII-Std,RWA2,EP,27,0.04301259089515666
NSGAII-Std,RWA2,EP,28,0.04372998285893859
NSGAII-Std,RWA2,EP,29,0.05706426291974892
NSGAII-Std,RWA3,EP,0,0.07151647079129575
NSGAII-Std,RWA3,EP,1,0.10037712007475053
NSGAII-Std,RWA3,EP,2,0.06153753446882709
NSGAII-Std,RWA3,EP,3,0.0877530576738359
NSGAII-Std,RWA3,EP,4,0.04314371666385211
NSGAII-Std,RWA3,EP,5,0.06065452415749184
NSGAII-Std,RWA3,EP,6,0.04620673447074022
NSGAII-Std,RWA3,EP,7,0.083231678075878
NSGAII-Std,RWA3,EP,8,0.05563074677136509
NSGAII-Std,RWA3,EP,9,0.06797261804469812
NSGAII-Std,RWA3,EP,10,0.09723948636743956
NSGAII-Std,RWA3,EP,11,0.09904949697822846
NSGAII-Std,RWA3,EP,12,0.05070121741042588
NSGAII-Std,RWA3,EP,13,0.10736565237486367
NSGAII-Std,RWA3,EP,14,0.0953192907288623
NSGAII-Std,RWA3,EP,15,0.0639201074551336
NSGAII-Std,RWA3,EP,16,0.06922287996897383
NSGAII-Std,RWA3,EP,17,0.14024882355904608
NSGAII-Std,RWA3,EP,18,0.08285691392930233
NSGAII-Std,RWA3,EP,19,0.07701413825416523
NSGAII-Std,RWA3,EP,20,0.06780283101231754
NSGAII-Std,RWA3,EP,21,0.047553362358536244
NSGAII-Std,RWA3,EP,22,0.0825007575380855
NSGAII-Std,RWA3,EP,23,0.12541358435062816
NSGAII-Std,RWA3,EP,24,0.06957325051371768
NSGAII-Std,RWA3,EP,25,0.06435000464341703
NSGAII-Std,RWA3,EP,26,0.08825041421682218
NSGAII-Std,RWA3,EP,27,0.08708389514350245
NSGAII-Std,RWA3,EP,28,0.08249126640989829
NSGAII-Std,RWA3,EP,29,0.05912262434062626
NSGAII-Std,RWA4,EP,0,0.01424143189043612
NSGAII-Std,RWA4,EP,1,0.013267801487210915
NSGAII-Std,RWA4,EP,2,0.022354726881087163
NSGAII-Std,RWA4,EP,3,0.010080178997526475
NSGAII-Std,RWA4,EP,4,0.006300919822325074
NSGAII-Std,RWA4,EP,5,0.008918478149721163
NSGAII-Std,RWA4,EP,6,0.013349302079169666
NSGAII-Std,RWA4,EP,7,0.031579637675742483
NSGAII-Std,RWA4,EP,8,0.007199689189070477
NSGAII-Std,RWA4,EP,9,0.010508283323117089
NSGAII-Std,RWA4,EP,10,0.012756008154497714
NSGAII-Std,RWA4,EP,11,0.007996955637148856
NSGAII-Std,RWA4,EP,12,0.010062470715885119
NSGAII-Std,RWA4,EP,13,0.010903247097517542
NSGAII-Std,RWA4,EP,14,0.00985772815389084
NSGAII-Std,RWA4,EP,15,0.015485983311992434
NSGAII-Std,RWA4,EP,16,0.008942557592838242
NSGAII-Std,RWA4,EP,17,0.013248274796577465
NSGAII-Std,RWA4,EP,18,0.011224257264437805
NSGAII-Std,RWA4,EP,19,0.013777260368118778
NSGAII-Std,RWA4,EP,20,0.010413758027895985
NSGAII-Std,RWA4,EP,21,0.010391666540506302
NSGAII-Std,RWA4,EP,22,0.00979597691539402
NSGAII-Std,RWA4,EP,23,0.01218934078864021
NSGAII-Std,RWA4,EP,24,0.011945754007461947
NSGAII-Std,RWA4,EP,25,0.010041289139004718
NSGAII-Std,RWA4,EP,26,0.01860725968262453
NSGAII-Std,RWA4,EP,27,0.010016983903242554
NSGAII-Std,RWA4,EP,28,0.009645671828224397
NSGAII-Std,RWA4,EP,29,0.00814317766906927
NSGAII-Std,RWA5,EP,0,0.905849347087564
NSGAII-Std,RWA5,EP,1,0.9058655614278694
NSGAII-Std,RWA5,EP,2,0.9058535952861761
NSGAII-Std,RWA5,EP,3,0.9058661872706113
NSGAII-Std,RWA5,EP,4,0.9058534889586844
NSGAII-Std,RWA5,EP,5,0.9058419756020192
NSGAII-Std,RWA5,EP,6,0.9058644364595656
NSGAII-Std,RWA5,EP,7,0.9058485696890921
NSGAII-Std,RWA5,EP,8,0.9058771393384951
NSGAII-Std,RWA5,EP,9,0.9058623067885911
NSGAII-Std,RWA5,EP,10,0.9058481939453185
NSGAII-Std,RWA5,EP,11,0.9058367327917537
NSGAII-Std,RWA5,EP,12,0.9058924183414119
NSGAII-Std,RWA5,EP,13,0.9058454062529523
NSGAII-Std,RWA5,EP,14,0.9058431859265392
NSGAII-Std,RWA5,EP,15,0.9058455963172647
NSGAII-Std,RWA5,EP,16,0.9058726726687227
NSGAII-Std,RWA5,EP,17,0.9058456204703382
NSGAII-Std,RWA5,EP,18,0.9058411704540429
NSGAII-Std,RWA5,EP,19,0.905844579578266
NSGAII-Std,RWA5,EP,20,0.9058561063011733
NSGAII-Std,RWA5,EP,21,0.905854561059894
NSGAII-Std,RWA5,EP,22,0.9058595534619055
NSGAII-Std,RWA5,EP,23,0.9058458035523174
NSGAII-Std,RWA5,EP,24,0.9058640287507816
NSGAII-Std,RWA5,EP,25,0.9058623811527955
NSGAII-Std,RWA5,EP,26,0.905913460860162
NSGAII-Std,RWA5,EP,27,0.9058547243242124
NSGAII-Std,RWA5,EP,28,0.9058467662754709
NSGAII-Std,RWA5,EP,29,0.9058436212472276
NSGAII-Std,RWA6,EP,0,0.07185733561805874
NSGAII-Std,RWA6,EP,1,0.07456551135374079
NSGAII-Std,RWA6,EP,2,0.05116146324514176
NSGAII-Std,RWA6,EP,3,0.06708304150576339
NSGAII-Std,RWA6,EP,4,0.05990520315478676
NSGAII-Std,RWA6,EP,5,0.07480797128264993
NSGAII-Std,RWA6,EP,6,0.08202559984610813
NSGAII-Std,RWA6,EP,7,0.0739105963539356
NSGAII-Std,RWA6,EP,8,0.06164878590748696
NSGAII-Std,RWA6,EP,9,0.0630582994613782
NSGAII-Std,RWA6,EP,10,0.056245208450056594
NSGAII-Std,RWA6,EP,11,0.06571421043497261
NSGAII-Std,RWA6,EP,12,0.087491039938001
NSGAII-Std,RWA6,EP,13,0.07227447946392046
NSGAII-Std,RWA6,EP,14,0.04222644701120193
NSGAII-Std,RWA6,EP,15,0.05180380132441331
NSGAII-Std,RWA6,EP,16,0.06875524733778765
NSGAII-Std,RWA6,EP,17,0.05667442192901517
NSGAII-Std,RWA6,EP,18,0.05864449529268123
NSGAII-Std,RWA6,EP,19,0.07364802715749286
NSGAII-Std,RWA6,EP,20,0.07562651061387665
NSGAII-Std,RWA6,EP,21,0.07963870964608699
NSGAII-Std,RWA6,EP,22,0.07397369106229679
NSGAII-Std,RWA6,EP,23,0.06545613888130464
NSGAII-Std,RWA6,EP,24,0.0607437244869275
NSGAII-Std,RWA6,EP,25,0.06178033105419922
NSGAII-Std,RWA6,EP,26,0.06976968044554466
NSGAII-Std,RWA6,EP,27,0.07855964554443323
NSGAII-Std,RWA6,EP,28,0.07190490610437872
NSGAII-Std,RWA6,EP,29,0.04811504508383663
NSGAII-Std,RWA7,EP,0,0.12549543673525837
NSGAII-Std,RWA7,EP,1,0.11764997766818355
NSGAII-Std,RWA7,EP,2,0.10622420153942175
NSGAII-Std,RWA7,EP,3,0.13020546398962524
NSGAII-Std,RWA7,EP,4,0.16378191080536741
NSGAII-Std,RWA7,EP,5,0.0967373833473798
NSGAII-Std,RWA7,EP,6,0.0942599819968426
NSGAII-Std,RWA7,EP,7,0.1045197351398201
NSGAII-Std,RWA7,EP,8,0.1042461064129262
NSGAII-Std,RWA7,EP,9,0.12850053120923915
NSGAII-Std,RWA7,EP,10,0.12170009562469636
NSGAII-Std,RWA7,EP,11,0.09933605345403962
NSGAII-Std,RWA7,EP,12,0.10320845288048189
NSGAII-Std,RWA7,EP,13,0.10431864193593565
NSGAII-Std,RWA7,EP,14,0.09947328915983081
NSGAII-Std,RWA7,EP,15,0.0987394297392184
NSGAII-Std,RWA7,EP,16,0.08917101081192413
NSGAII-Std,RWA7,EP,17,0.1051339542627085
NSGAII-Std,RWA7,EP,18,0.09598701747557573
NSGAII-Std,RWA7,EP,19,0.10729719235716517
NSGAII-Std,RWA7,EP,20,0.0825787136324091
NSGAII-Std,RWA7,EP,21,0.08907610252697518
NSGAII-Std,RWA7,EP,22,0.0909968332761461
NSGAII-Std,RWA7,EP,23,0.11070932533905517
NSGAII-Std,RWA7,EP,24,0.10679926966792702
NSGAII-Std,RWA7,EP,25,0.1194137176367577
NSGAII-Std,RWA7,EP,26,0.08889274867253427
NSGAII-Std,RWA7,EP,27,0.08695822280140553
NSGAII-Std,RWA7,EP,28,0.11702288417661363
NSGAII-Std,RWA7,EP,29,0.12040018595677254
NSGAII-Std,RWA8,EP,0,0.11620011427126609
NSGAII-Std,RWA8,EP,1,0.08534640474946631
NSGAII-Std,RWA8,EP,2,0.10325330008592504
NSGAII-Std,RWA8,EP,3,0.10122131350528546
NSGAII-Std,RWA8,EP,4,0.10265456646676985
NSGAII-Std,RWA8,EP,5,0.13437798210684704
NSGAII-Std,RWA8,EP,6,0.12403160905947674
NSGAII-Std,RWA8,EP,7,0.16129080777140278
NSGAII-Std,RWA8,EP,8,0.10443038329094284
NSGAII-Std,RWA8,EP,9,0.12402243455704248
NSGAII-Std,RWA8,EP,10,0.10966329096601946
NSGAII-Std,RWA8,EP,11,0.10065957695016517
NSGAII-Std,RWA8,EP,12,0.1294748653745451
NSGAII-Std,RWA8,EP,13,0.11213662939723112
NSGAII-Std,RWA8,EP,14,0.1301801512553504
NSGAII-Std,RWA8,EP,15,0.09121541775631092
NSGAII-Std,RWA8,EP,16,0.12375614576595428
NSGAII-Std,RWA8,EP,17,0.12777928201292044
NSGAII-Std,RWA8,EP,18,0.10626801375966416
NSGAII-Std,RWA8,EP,19,0.1038964030867463
NSGAII-Std,RWA8,EP,20,0.08888324490605892
NSGAII-Std,RWA8,EP,21,0.0852301149053116
NSGAII-Std,RWA8,EP,22,0.11982794020232901
NSGAII-Std,RWA8,EP,23,0.10011109741754096
NSGAII-Std,RWA8,EP,24,0.10330505808222368
NSGAII-Std,RWA8,EP,25,0.10710799772023616
NSGAII-Std,RWA8,EP,26,0.1234007926311762
NSGAII-Std,RWA8,EP,27,0.1552992534069832
NSGAII-Std,RWA8,EP,28,0.1039314502184909
NSGAII-Std,RWA8,EP,29,0.0907944301203073
NSGAII-Std,RWA9,EP,0,0.11590223369855719
NSGAII-Std,RWA9,EP,1,0.20216267833515478
NSGAII-Std,RWA9,EP,2,0.1377517772274969
NSGAII-Std,RWA9,EP,3,0.20236334153776897
NSGAII-Std,RWA9,EP,4,0.1928542678935076
NSGAII-Std,RWA9,EP,5,0.24282195587408562
NSGAII-Std,RWA9,EP,6,0.1972046503375262
NSGAII-Std,RWA9,EP,7,0.1262621920104562
NSGAII-Std,RWA9,EP,8,0.22243325536295622
NSGAII-Std,RWA9,EP,9,0.19724875839747774
NSGAII-Std,RWA9,EP,10,0.17892984042369853
NSGAII-Std,RWA9,EP,11,0.1967878715070214
NSGAII-Std,RWA9,EP,12,0.1226124397692483
NSGAII-Std,RWA9,EP,13,0.2230471945435341
NSGAII-Std,RWA9,EP,14,0.19549987071165148
NSGAII-Std,RWA9,EP,15,0.12573467116254966
NSGAII-Std,RWA9,EP,16,0.24317660384823636
NSGAII-Std,RWA9,EP,17,0.22343862684154764
NSGAII-Std,RWA9,EP,18,0.13677144792073792
NSGAII-Std,RWA9,EP,19,0.14705786389299044
NSGAII-Std,RWA9,EP,20,0.15843730133121142
NSGAII-Std,RWA9,EP,21,0.1973631989185209
NSGAII-Std,RWA9,EP,22,0.19734698478046694
NSGAII-Std,RWA9,EP,23,0.18476731684898162
NSGAII-Std,RWA9,EP,24,0.1864724884083486
NSGAII-Std,RWA9,EP,25,0.19889646035659891
NSGAII-Std,RWA9,EP,26,0.1549077155984116
NSGAII-Std,RWA9,EP,27,0.19630220867078738
NSGAII-Std,RWA9,EP,28,0.1264214615138579
NSGAII-Std,RWA9,EP,29,0.1309354102508147
NSGAII-Std,RWA10,EP,0,0.2166636808911357
NSGAII-Std,RWA10,EP,1,0.20607324659655002
NSGAII-Std,RWA10,EP,2,0.20483705149740616
NSGAII-Std,RWA10,EP,3,0.25139792294689445
NSGAII-Std,RWA10,EP,4,0.18572962292646178
NSGAII-Std,RWA10,EP,5,0.16369092821778258
NSGAII-Std,RWA10,EP,6,0.20373425688446367
NSGAII-Std,RWA10,EP,7,0.19898163242817213
NSGAII-Std,RWA10,EP,8,0.19404432064503607
NSGAII-Std,RWA10,EP,9,0.23138433354202836
NSGAII-Std,RWA10,EP,10,0.19818058295361257
NSGAII-Std,RWA10,EP,11,0.1921591157560552
NSGAII-Std,RWA10,EP,12,0.18936314517290787
NSGAII-Std,RWA10,EP,13,0.19792422182928038
NSGAII-Std,RWA10,EP,14,0.1961098701728728
NSGAII-Std,RWA10,EP,15,0.2195240070590822
NSGAII-Std,RWA10,EP,16,0.21018127955948096
NSGAII-Std,RWA10,EP,17,0.24290834406542933
NSGAII-Std,RWA10,EP,18,0.18526880531514395
NSGAII-Std,RWA10,EP,19,0.19423230169292383
NSGAII-Std,RWA10,EP,20,0.20443705548746555
NSGAII-Std,RWA10,EP,21,0.15753795089625022
NSGAII-Std,RWA10,EP,22,0.18484677093414825
NSGAII-Std,RWA10,EP,23,0.1859372926980698
NSGAII-Std,RWA10,EP,24,0.2018883308962997
NSGAII-Std,RWA10,EP,25,0.20908344540259127
NSGAII-Std,RWA10,EP,26,0.24225376399438814
NSGAII-Std,RWA10,EP,27,0.19493634227067824
NSGAII-Std,RWA10,EP,28,0.18300009629822478
NSGAII-Std,RWA10,EP,29,0.18414721398358946
MOEAD-Standard,RE21,EP,0,0.9998210895156783
MOEAD-Standard,RE21,EP,1,0.9996805381010652
MOEAD-Standard,RE21,EP,2,0.9997547761790776
MOEAD-Standard,RE21,EP,3,0.9998124126781509
MOEAD-Standard,RE21,EP,4,0.9998063706676003
MOEAD-Standard,RE21,EP,5,0.9997283440404477
MOEAD-Standard,RE21,EP,6,0.9999173703881038
MOEAD-Standard,RE21,EP,7,0.9997759976510169
MOEAD-Standard,RE21,EP,8,0.9997801684891432
MOEAD-Standard,RE21,EP,9,0.999708080945706
MOEAD-Standard,RE21,EP,10,0.999891657405969
MOEAD-Standard,RE21,EP,11,0.9998431921035144
MOEAD-Standard,RE21,EP,12,0.9997668474643786
MOEAD-Standard,RE21,EP,13,0.9998922243037142
MOEAD-Standard,RE21,EP,14,0.9998178651069926
MOEAD-Standard,RE21,EP,15,0.9998505290124766
MOEAD-Standard,RE21,EP,16,0.9998877807140946
MOEAD-Standard,RE21,EP,17,0.9997347386541668
MOEAD-Standard,RE21,EP,18,0.9998874390725818
MOEAD-Standard,RE21,EP,19,0.9996880074555792
MOEAD-Standard,RE21,EP,20,0.9996731920354992
MOEAD-Standard,RE21,EP,21,0.9998771933286641
MOEAD-Standard,RE21,EP,22,0.9997458869446264
MOEAD-Standard,RE21,EP,23,0.9996721244582192
MOEAD-Standard,RE21,EP,24,0.9999358097004785
MOEAD-Standard,RE21,EP,25,0.9998169563802487
MOEAD-Standard,RE21,EP,26,0.99994479650826
MOEAD-Standard,RE21,EP,27,0.9997589576298698
MOEAD-Standard,RE21,EP,28,0.9998623265056681
MOEAD-Standard,RE21,EP,29,0.9997273970065421
MOEAD-Standard,RE22,EP,0,0.025461443114761288
MOEAD-Standard,RE22,EP,1,0.020583719255164182
MOEAD-Standard,RE22,EP,2,0.025055907383611613
MOEAD-Standard,RE22,EP,3,0.0205613662256724
MOEAD-Standard,RE22,EP,4,0.025319642836014865
MOEAD-Standard,RE22,EP,5,0.020555918353523037
MOEAD-Standard,RE22,EP,6,0.02042889029168531
MOEAD-Standard,RE22,EP,7,0.02035111966546055
MOEAD-Standard,RE22,EP,8,0.02565585090597375
MOEAD-Standard,RE22,EP,9,0.0246283686072941
MOEAD-Standard,RE22,EP,10,0.028010075921601093
MOEAD-Standard,RE22,EP,11,0.026289534327183253
MOEAD-Standard,RE22,EP,12,0.020560481955449246
MOEAD-Standard,RE22,EP,13,0.02519478942834109
MOEAD-Standard,RE22,EP,14,0.02541384848602059
MOEAD-Standard,RE22,EP,15,0.025186681140549866
MOEAD-Standard,RE22,EP,16,0.025299081715356938
MOEAD-Standard,RE22,EP,17,0.021239539323396162
MOEAD-Standard,RE22,EP,18,0.025508649358586006
MOEAD-Standard,RE22,EP,19,0.02568175135457618
MOEAD-Standard,RE22,EP,20,0.02568115173810904
MOEAD-Standard,RE22,EP,21,0.02553229749069082
MOEAD-Standard,RE22,EP,22,0.025566268118548396
MOEAD-Standard,RE22,EP,23,0.02513775391010423
MOEAD-Standard,RE22,EP,24,0.02544704823744379
MOEAD-Standard,RE22,EP,25,0.020925861170986108
MOEAD-Standard,RE22,EP,26,0.02306100229622593
MOEAD-Standard,RE22,EP,27,0.024832354335317983
MOEAD-Standard,RE22,EP,28,0.025212631546792517
MOEAD-Standard,RE22,EP,29,0.02051367280147042
MOEAD-Standard,RE23,EP,0,0.0784093556441343
MOEAD-Standard,RE23,EP,1,0.07847122065132085
MOEAD-Standard,RE23,EP,2,0.0783995412585334
MOEAD-Standard,RE23,EP,3,0.07907146354039893
MOEAD-Standard,RE23,EP,4,0.08108013679198746
MOEAD-Standard,RE23,EP,5,0.07838196423663939
MOEAD-Standard,RE23,EP,6,0.07934510190808398
MOEAD-Standard,RE23,EP,7,0.0788408026655642
MOEAD-Standard,RE23,EP,8,0.07843038269110567
MOEAD-Standard,RE23,EP,9,0.07869301893544137
MOEAD-Standard,RE23,EP,10,0.07958149147165577
MOEAD-Standard,RE23,EP,11,0.08190265386936715
MOEAD-Standard,RE23,EP,12,0.07927510587989484
MOEAD-Standard,RE23,EP,13,0.07838795869379178
MOEAD-Standard,RE23,EP,14,0.07846487301032991
MOEAD-Standard,RE23,EP,15,0.07885305311850171
MOEAD-Standard,RE23,EP,16,0.07962848783996898
MOEAD-Standard,RE23,EP,17,0.07848030084617441
MOEAD-Standard,RE23,EP,18,0.07881593259582224
MOEAD-Standard,RE23,EP,19,0.07842525601628982
MOEAD-Standard,RE23,EP,20,0.07968722240544238
MOEAD-Standard,RE23,EP,21,0.08164271557935555
MOEAD-Standard,RE23,EP,22,0.07842936731925397
MOEAD-Standard,RE23,EP,23,0.07994999876313953
MOEAD-Standard,RE23,EP,24,0.07917620495357633
MOEAD-Standard,RE23,EP,25,0.07946927923262509
MOEAD-Standard,RE23,EP,26,0.07850671373079458
MOEAD-Standard,RE23,EP,27,0.07840922077840241
MOEAD-Standard,RE23,EP,28,0.07885866297379768
MOEAD-Standard,RE23,EP,29,0.07842378345975895
MOEAD-Standard,RE24,EP,0,0.11326272184278353
MOEAD-Standard,RE24,EP,1,0.11377104438169335
MOEAD-Standard,RE24,EP,2,0.11331003614739163
MOEAD-Standard,RE24,EP,3,0.11329471672081035
MOEAD-Standard,RE24,EP,4,0.11343985602072824
MOEAD-Standard,RE24,EP,5,0.11344513446873598
MOEAD-Standard,RE24,EP,6,0.1132814757223911
MOEAD-Standard,RE24,EP,7,0.11285360314888171
MOEAD-Standard,RE24,EP,8,0.11354154289921778
MOEAD-Standard,RE24,EP,9,0.1133282539974955
MOEAD-Standard,RE24,EP,10,0.1134204780122608
MOEAD-Standard,RE24,EP,11,0.11320804068458319
MOEAD-Standard,RE24,EP,12,0.11402242422760085
MOEAD-Standard,RE24,EP,13,0.1133258598913672
MOEAD-Standard,RE24,EP,14,0.11240968650940944
MOEAD-Standard,RE24,EP,15,0.11325073880805203
MOEAD-Standard,RE24,EP,16,0.1133068758133888
MOEAD-Standard,RE24,EP,17,0.11320156610930013
MOEAD-Standard,RE24,EP,18,0.11345939190288915
MOEAD-Standard,RE24,EP,19,0.11309047509698708
MOEAD-Standard,RE24,EP,20,0.11331308878747659
MOEAD-Standard,RE24,EP,21,0.11333177794628224
MOEAD-Standard,RE24,EP,22,0.11369686173932735
MOEAD-Standard,RE24,EP,23,0.11328963594421464
MOEAD-Standard,RE24,EP,24,0.1133972004494316
MOEAD-Standard,RE24,EP,25,0.11348579554118951
MOEAD-Standard,RE24,EP,26,0.11358884768690893
MOEAD-Standard,RE24,EP,27,0.11305888089598923
MOEAD-Standard,RE24,EP,28,0.11316238930796371
MOEAD-Standard,RE24,EP,29,0.11307897267727031
MOEAD-Standard,RE25,EP,0,0.6191052734217029
MOEAD-Standard,RE25,EP,1,0.6191052734217029
MOEAD-Standard,RE25,EP,2,0.6191052734217029
MOEAD-Standard,RE25,EP,3,0.6191052734217029
MOEAD-Standard,RE25,EP,4,0.619105273421703
MOEAD-Standard,RE25,EP,5,0.6191052734217029
MOEAD-Standard,RE25,EP,6,0.6191052734217029
MOEAD-Standard,RE25,EP,7,0.6191052734217029
MOEAD-Standard,RE25,EP,8,0.619105273421703
MOEAD-Standard,RE25,EP,9,0.6191052734217029
MOEAD-Standard,RE25,EP,10,0.6191052734217029
MOEAD-Standard,RE25,EP,11,0.6191052734217029
MOEAD-Standard,RE25,EP,12,0.6191052734217029
MOEAD-Standard,RE25,EP,13,0.6191052734217029
MOEAD-Standard,RE25,EP,14,0.6191052734217029
MOEAD-Standard,RE25,EP,15,0.619105273421703
MOEAD-Standard,RE25,EP,16,0.6191052734217029
MOEAD-Standard,RE25,EP,17,0.6191052734217029
MOEAD-Standard,RE25,EP,18,0.6191052734217029
MOEAD-Standard,RE25,EP,19,0.619105273421703
MOEAD-Standard,RE25,EP,20,0.6191052734217029
MOEAD-Standard,RE25,EP,21,0.6191052734217029
MOEAD-Standard,RE25,EP,22,0.619105273421703
MOEAD-Standard,RE25,EP,23,0.6191052734217029
MOEAD-Standard,RE25,EP,24,0.6191052734217029
MOEAD-Standard,RE25,EP,25,0.6191052734217029
MOEAD-Standard,RE25,EP,26,0.6191052734217029
MOEAD-Standard,RE25,EP,27,0.619105273421703
MOEAD-Standard,RE25,EP,28,0.6191052734217029
MOEAD-Standard,RE25,EP,29,0.6191052734217029
MOEAD-Standard,RE31,EP,0,0.008040074787529538
MOEAD-Standard,RE31,EP,1,0.008037423104476884
MOEAD-Standard,RE31,EP,2,0.008039855497410785
MOEAD-Standard,RE31,EP,3,0.008076272286993685
MOEAD-Standard,RE31,EP,4,0.008080068341802802
MOEAD-Standard,RE31,EP,5,0.008029247212782975
MOEAD-Standard,RE31,EP,6,0.008066603750697877
MOEAD-Standard,RE31,EP,7,0.008075546450144069
MOEAD-Standard,RE31,EP,8,0.008043359484609812
MOEAD-Standard,RE31,EP,9,0.008112099767135506
MOEAD-Standard,RE31,EP,10,0.008017780925476347
MOEAD-Standard,RE31,EP,11,0.007976964639505785
MOEAD-Standard,RE31,EP,12,0.00801896555776328
MOEAD-Standard,RE31,EP,13,0.00805687283110199
MOEAD-Standard,RE31,EP,14,0.008074197301006246
MOEAD-Standard,RE31,EP,15,0.008091771094162122
MOEAD-Standard,RE31,EP,16,0.00805871318858406
MOEAD-Standard,RE31,EP,17,0.008031536307161736
MOEAD-Standard,RE31,EP,18,0.008084394272520518
MOEAD-Standard,RE31,EP,19,0.00803096504656142
MOEAD-Standard,RE31,EP,20,0.008041153043538762
MOEAD-Standard,RE31,EP,21,0.008032348677000697
MOEAD-Standard,RE31,EP,22,0.008004747265182924
MOEAD-Standard,RE31,EP,23,0.008029778049579193
MOEAD-Standard,RE31,EP,24,0.008011681577673497
MOEAD-Standard,RE31,EP,25,0.008039644602758621
MOEAD-Standard,RE31,EP,26,0.008071820275995702
MOEAD-Standard,RE31,EP,27,0.008032112093782353
MOEAD-Standard,RE31,EP,28,0.007999930293149937
MOEAD-Standard,RE31,EP,29,0.007996706775625913
MOEAD-Standard,RE32,EP,0,0.04690403330587308
MOEAD-Standard,RE32,EP,1,0.046798958484666545
MOEAD-Standard,RE32,EP,2,0.04696562317099075
MOEAD-Standard,RE32,EP,3,0.04691871474411952
MOEAD-Standard,RE32,EP,4,0.048762437652140285
MOEAD-Standard,RE32,EP,5,0.047149939782925816
MOEAD-Standard,RE32,EP,6,0.046799074936486704
MOEAD-Standard,RE32,EP,7,0.04690662192102701
MOEAD-Standard,RE32,EP,8,0.046778913538028065
MOEAD-Standard,RE32,EP,9,0.046833347963192176
MOEAD-Standard,RE32,EP,10,0.048425307955054696
MOEAD-Standard,RE32,EP,11,0.04754022958518025
MOEAD-Standard,RE32,EP,12,0.047254002772612165
MOEAD-Standard,RE32,EP,13,0.046867679360885844
MOEAD-Standard,RE32,EP,14,0.046836666372189695
MOEAD-Standard,RE32,EP,15,0.046852415406659104
MOEAD-Standard,RE32,EP,16,0.04749203895303843
MOEAD-Standard,RE32,EP,17,0.04709022322353115
MOEAD-Standard,RE32,EP,18,0.04683985948040982
MOEAD-Standard,RE32,EP,19,0.04680782858853871
MOEAD-Standard,RE32,EP,20,0.04692939363989401
MOEAD-Standard,RE32,EP,21,0.04678017690176431
MOEAD-Standard,RE32,EP,22,0.04697152088342204
MOEAD-Standard,RE32,EP,23,0.047098292641502906
MOEAD-Standard,RE32,EP,24,0.04676008936645972
MOEAD-Standard,RE32,EP,25,0.04744400392537846
MOEAD-Standard,RE32,EP,26,0.04699822363256391
MOEAD-Standard,RE32,EP,27,0.046847420959912435
MOEAD-Standard,RE32,EP,28,0.046944614066439835
MOEAD-Standard,RE32,EP,29,0.04687262132405281
MOEAD-Standard,RE33,EP,0,0.2585368238995378
MOEAD-Standard,RE33,EP,1,0.2544556166145183
MOEAD-Standard,RE33,EP,2,0.2625195419214677
MOEAD-Standard,RE33,EP,3,0.2664445332086325
MOEAD-Standard,RE33,EP,4,0.2652598301521419
MOEAD-Standard,RE33,EP,5,0.2618237702390393
MOEAD-Standard,RE33,EP,6,0.2429235771267209
MOEAD-Standard,RE33,EP,7,0.2646447616429421
MOEAD-Standard,RE33,EP,8,0.26011980282131736
MOEAD-Standard,RE33,EP,9,0.24459103764134005
MOEAD-Standard,RE33,EP,10,0.2606830562006184
MOEAD-Standard,RE33,EP,11,0.23614990311988182
MOEAD-Standard,RE33,EP,12,0.2684237505675786
MOEAD-Standard,RE33,EP,13,0.25938893085282305
MOEAD-Standard,RE33,EP,14,0.2429196706981185
